,economia,diplomacia,estado,sociedad
0,0.5492256300206798,0.6325579431110999,0.8618167398872265,0.6296228889645972
1,0.4363025169019408,0.447972972291453,0.5972225387681653,0.4680907984409884
2,0.30534688627316714,0.35427090960155716,0.7734107997162157,0.9377009087804801
3,0.5343151035708622,0.6615214850405196,0.6393450661775737,0.6574517890945363
4,0.5809840269144373,0.5167500327033241,0.35873524092756914,0.23027891428164332
5,0.4609850783946275,0.516142660541107,0.4091514557947427,0.7914974515884028
6,0.528795427620952,0.631815912716731,0.8841888325286021,0.8901331187044181
7,0.6473432535688559,0.5835446637319504,0.2925667469306662,0.5792260893139364
8,0.3669577473211736,0.7597863056782027,0.0050769124727101725,0.6570370306308763
9,0.3049597332530087,0.6593395476395855,0.9574075986052013,0.30562549199352945
10,0.38940705785458074,0.6477214357951034,0.8166278423066052,0.7182613469065136
11,0.7568500706478057,0.37596418556287664,0.03442407864620171,0.7648032790824978
12,0.5381293175266111,0.6123327047998185,0.0012539985892210976,0.743749555691456
13,0.7132170088098458,0.7084624189278271,0.9210276907512895,0.4906306577207448
14,0.40562827498806875,0.389474911502162,0.22797574707569015,0.5473202884650442
15,0.5872043678893372,0.7374067820597439,0.8809855399494783,0.7751460518767943
16,0.6275888629103465,0.3734863286337068,0.2624876422835896,0.6988438440410067
17,0.5461854010291762,0.5067684088690327,0.6952975817221825,0.8537111961313539
18,0.5261952515405075,0.5014923438677753,0.36207742738093146,0.6686012703012881
19,0.627187028883174,0.6392115463939196,0.025408618963588273,0.6255573795306104
20,0.46851218144364787,0.4803018378627822,0.2923461979403449,0.6588510217107163
21,0.3961504472059077,0.5101393558541871,0.061436106278845076,0.5653993025293904
22,0.4852317683169269,0.47541548048598214,0.07134134358473074,0.793469539655077
23,0.6466032406984856,0.7231681183820762,0.3051502697680495,0.6644097937554853
24,0.4770803875634284,0.4189835752005394,0.6275180971527698,0.5274995997797723
25,0.6376041604585244,0.588227915709809,0.8529361282883808,0.10850941711022201
26,0.779493956229758,0.32528965735416493,0.021091856646880274,0.6045735128445295
27,0.5242165272240923,0.3879761950127902,0.35113442150320723,0.9624787215766392
28,0.6816834915843792,0.390528491814652,0.8455169185812137,0.7798911299628376
29,0.40137853044807265,0.2046463295016735,0.44662607764328854,0.6524469759958371
30,0.6048219773808214,0.5908155371180078,0.0010806667311789528,0.35250831558970414
31,0.5947944839812835,0.4368424149402461,0.981251405556651,0.4250765255184577
32,0.3546445591290032,0.3803930790735505,0.8955537864777207,0.839131999523785
33,0.3280974487050806,0.4283455401669738,0.995453551940745,0.6543765021420445
34,0.45065613716335606,0.4384647172712388,0.9666813326857688,0.8536404558879698
35,0.5489975273701144,0.4387297248574856,0.2035185835466335,0.872431503828761
36,0.5741787655193363,0.7536738299913301,0.028967752433425965,0.8400589790130405
37,0.4944370725169771,0.5816632739077198,0.9973535072570991,0.8372632931113385
38,0.6667375158888627,0.6039912225709583,0.7728536654602403,0.7415467592665237
39,0.6265678775935649,0.18444063076101214,0.15953948957512915,0.3014214085761659
40,0.6329560276326661,0.7056498790855599,0.430897443220993,0.8247561236248255
41,0.3639025726878146,0.5292619704836116,0.24674790208918843,0.7993883148746025
42,0.7053809078458332,0.7083182209300056,0.0001822088046709007,0.6628909440032755
43,0.3977074889223186,0.7198022217324672,0.5137518583749707,0.658392935280369
44,0.4794819561473641,0.48944513430031983,0.7021062579884905,0.9071869405180246
45,0.47472463811200466,0.6698566609488765,0.014206654634315832,0.4579022211012208
46,0.4660585663970874,0.7782118406862293,0.023036000998420406,0.9465104670442178
47,0.3142004965292865,0.5584589181676064,0.503544179781948,0.13910116756375476
48,0.46676311017449074,0.44674093846477625,0.7556591449475881,0.8096443560988
49,0.42396529552883916,0.7734341870107555,0.3021119523917254,0.7338008499295874
50,0.724250760335399,0.5555469787980769,0.5648166772095514,0.631826899758545
51,0.5795038734388656,0.5269099372083321,0.03112107253620233,0.6472613126376382
52,0.46308162986659424,0.47945701035130295,0.02957121609753723,0.7792728741646805
53,0.6607218078326846,0.4139226062984393,0.6982766907575394,0.3293870500326402
54,0.6555281329101463,0.5424342406443208,0.1382397599555211,0.9224539075761229
55,0.5148970714655593,0.5479778608330552,0.005465916640167004,0.8174554742514559
56,0.7679937020513709,0.8184649549882301,0.9285603955171635,0.26637311205833625
57,0.4754201685076889,0.5295041601483559,0.044614866790935834,0.7866732474053421
58,0.3124640692259801,0.5695348124506261,0.948348236033491,0.6239977487166972
59,0.714548303127634,0.507039890045655,0.002014547204005217,0.8101933471867587
60,0.6872213367045568,0.5722677272388405,0.9993520612783846,0.7597330988351958
61,0.5147863419098786,0.7375353026985855,0.19818781096546687,0.984094916974929
62,0.5204218020940296,0.4730982231406866,0.934437113860127,0.9322699603278722
63,0.5010126185319081,0.45132456379152697,0.7407345313008868,0.7963040785078401
64,0.35653192207368184,0.5758199388102915,0.9560650751717494,0.9523771631118869
65,0.2512107458267309,0.732633408129714,0.793590746150844,0.6721425724366185
66,0.5416567728035703,0.4478447879359293,0.018252267720206224,0.8481732749233235
67,0.5667933495540429,0.38671917082271934,0.7896322272350209,0.6988612650445601
68,0.28164060725994816,0.4075928318966641,0.4855689405101857,0.6222931617696308
69,0.6918831020479962,0.48598511827383317,0.9453428015784315,0.669885853998965
70,0.27077492759508515,0.48110948953466964,0.25970894083919754,0.18988683113770857
71,0.44381854544390575,0.44496382926971995,0.46562229820497947,0.6797582826446301
72,0.3969287165682591,0.47096901302750743,0.9544434355762932,0.708839756954646
73,0.4307489853060056,0.6187572947715577,0.5491624168766664,0.34858896167996634
74,0.725113177238639,0.3751569581724205,0.1263013484785083,0.8390746855297309
75,0.6888461817943936,0.5220044172358191,0.5341727089304991,0.9261852765868219
76,0.5180143278362662,0.5444536364504077,0.12653178749777028,0.7892497388324679
77,0.4697855177401804,0.49474950380258637,0.9982067244902595,0.4676571771075018
78,0.5913611926158525,0.7769062703045988,0.9969158117782193,0.6355395676089948
79,0.19813823988521018,0.7088541784992353,0.9257780289019789,0.6666852300399736
80,0.5980872702707898,0.38022021897189234,0.9136874988502952,0.6713937972863746
81,0.6256516017160338,0.5040288245816812,0.7236926606913237,0.5434210665929612
82,0.4697249904028308,0.36414270742462074,0.7713280690912473,0.27404980349221547
83,0.15654869174514482,0.33110818460443936,0.4787684781300897,0.5421269459159248
84,0.49332009062308285,0.7604065155786691,0.7417131989731355,0.7390102015552462
85,0.5133697102668916,0.5509230433860106,0.9968268874307517,0.9739247405381958
86,0.7224946282949554,0.5966377140960232,0.1415857478663343,0.7863583876010377
87,0.7077614866159011,0.4246621691776435,0.20940331366220705,0.7271643738584582
88,0.4136680315818712,0.6393294264921408,0.21186663145916193,0.5341152037163348
89,0.38710026582711793,0.3755099756290136,0.10232358441712526,0.7152605520535061
90,0.7188077215207307,0.44089343104544904,0.06332576812942704,0.638677149184094
91,0.4372768077640997,0.5766961027530384,0.9450989228992102,0.7706154347886348
92,0.6342833287160211,0.5098649548325597,0.40287525822349995,0.9209422599110836
93,0.5756178979056749,0.47220078151573563,0.8492647625415033,0.8358807902021085
94,0.8100870321884146,0.7100201247433673,0.4210510327049182,0.4235540087335348
95,0.40728246738933016,0.5219371370036215,0.6644759665692312,0.9216271204520566
96,0.41194795830705006,0.6069349481110655,0.2882070867608171,0.7723670003696267
97,0.35942819465640097,0.4775973541260723,0.8895621082365887,0.9673647709327198
98,0.6175503689832599,0.553399177645193,0.9934192269874013,0.29683869874983315
99,0.5898675898299428,0.45252221357445427,0.30058016069875215,0.8406344673023087
100,0.5705538119035422,0.6547746996967091,0.7435411902638344,0.5014438767445799
101,0.22901562790480234,0.37069975189227244,0.8738055413851614,0.67566292235827
102,0.4245287306356281,0.6746510695716533,0.6047105726581333,0.9295892549501016
103,0.504041060599925,0.5884218344869216,0.05008246768137531,0.92709854334671
104,0.21062299635361864,0.5274482016471455,0.24815756871903807,0.751880484110349
105,0.5129595627450967,0.6123000469451895,0.6479318834557075,0.6208813973366955
106,0.536662492448074,0.3646779534732368,0.23814942845069786,0.2431841935135732
107,0.7797059832055189,0.6649003136898695,0.1413669304681009,0.522245008295187
108,0.7099426786475154,0.6168985292271433,0.24887602693785027,0.538995327832616
109,0.3546899516983458,0.46235719093683464,0.023626402122031154,0.6562235007488255
110,0.6442842692123623,0.5834397116919409,0.0192153016218885,0.5286883303978291
111,0.33540700610375346,0.2486669083994962,0.8960728511389877,0.43954110321946255
112,0.2989228193283777,0.3518691405661584,0.9995071081324985,0.43667137963457714
113,0.6684957644348859,0.49267036531805924,0.46993848762653445,0.8950253643723539
114,0.566663323354992,0.4789028407213919,0.03583962017874032,0.9097224733816525
115,0.5065739680955031,0.13003756004915498,0.9159517854538223,0.8123537422239092
116,0.5351721818435066,0.5640621459168769,0.5273935039824081,0.6064022599566701
117,0.47013910390558983,0.3369592428716688,0.716236728338104,0.7403473020900992
118,0.5371317867988222,0.4993204899500328,0.48854042072965204,0.9196384669539966
119,0.7240535283678176,0.6731942620742407,0.484402229852731,0.6323407241386744
120,0.4952270681924411,0.4046980229106613,0.3912199264960451,0.594211961904638
121,0.5817471764316204,0.7352827770853533,0.10189450969990907,0.4847934501458404
122,0.3256992505875018,0.4543971241432354,0.3956568675049371,0.7973658253033539
123,0.2612760683737323,0.5892769961110441,0.19808287685131343,0.5637741117377874
124,0.5250270331000162,0.5802835240218001,0.09502834378592662,0.8094837999129904
125,0.4522350892846199,0.7181467637278135,0.10896104182624032,0.8566124927448795
126,0.45264914237143916,0.7627870658114796,0.04725615554941118,0.2798764620074116
127,0.3652641663488336,0.46086227447262584,0.0027777570854536624,0.4935687205653968
128,0.5213551343258419,0.5303354416747432,0.3312602090044238,0.5929288187504461
129,0.39213223716475476,0.3721546442904199,0.4284846936032202,0.4179408657206796
130,0.5056223836489817,0.8308682615299239,0.3942753897919876,0.9695608382540701
131,0.3944071074037668,0.6471189589831082,0.3555910996543396,0.8601660351508588
132,0.515763077553156,0.5883102106247633,0.9792410262918388,0.9290475656790224
133,0.5324355728266261,0.6902438397379517,0.023453456298677733,0.5124292326365106
134,0.42723597207312686,0.6019571742702773,0.9575704345863973,0.4824633350730023
135,0.6285367048916577,0.5613782303800682,0.8711568033260166,0.6193626669544282
136,0.45336485355494865,0.3708863947813419,0.06243311013347288,0.7733636533079415
137,0.3097856499240885,0.4422859656722417,0.8520995763735194,0.6509891401668141
138,0.6762304573965239,0.5880918593283465,0.43598056179522576,0.8519092812440829
139,0.5497230493272777,0.5063939688740141,0.9223847511409821,0.5676157240881826
140,0.23885432467291653,0.5557371398203572,0.5816354197108364,0.34178272573098545
141,0.6865499468705989,0.311464586913994,0.619992753270049,0.30194509407929315
142,0.36819859685928413,0.5060382459529855,0.7026893567088234,0.8929291847460361
143,0.3856908401013232,0.29936806644050873,0.024595202455807805,0.9385727476620243
144,0.3063280321636861,0.43888878633343126,0.26018698221293607,0.571891406594364
145,0.23846242977653342,0.7318468147934662,0.48240713397157897,0.9629371051858235
146,0.39450388657989743,0.4738438180244684,0.8891561465323848,0.6849025450152522
147,0.5181637473186218,0.5628221091988427,0.17257483652172934,0.7522854150985505
148,0.6583619675959829,0.5362902225080528,0.8143433304951796,0.9777051691092136
149,0.4678607179383093,0.37470723850721627,0.8013943946148119,0.7356019377565769
150,0.5739870252105133,0.5702442900818134,0.0008130590670916032,0.24066346867041302
151,0.675945713096534,0.5458984992755231,0.7486943573436625,0.45086043505296264
152,0.5522061290605706,0.6398588068297996,0.011973306142219156,0.9613578321485923
153,0.625139021550505,0.560865951251888,2.5070846965936207e-05,0.42682958074690375
154,0.6007147670737811,0.25648726606027095,0.4669036088160888,0.6133851180639541
155,0.5565737078874944,0.5958781786647617,0.18863124370136783,0.41620164552056177
156,0.7275062262993379,0.6757225563083074,0.9702335469963234,0.5918495983894345
157,0.45692812805939875,0.5596060822834019,0.875703781493909,0.5002115669570105
158,0.42599443246770036,0.5112574244742175,0.5377956929354355,0.37588590663538296
159,0.4301397999273035,0.4999027181116113,0.9862974899518795,0.7816045461353731
